"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"1","Festival de l’Expédition","1","10","Gustave","Emma thinks of you as family–"
"1","Festival de l’Expédition","1","11","Maelle","Lumière’s not my home. Not the way it is for you. Besides, this way I can keep an eye on you for Emma."
"1","Festival de l’Expédition","1","12","Gustave","Right, ‘cause she needs eyes everywhere."
"1","Festival de l’Expédition","1","13","Maelle","Shush. You’re lucky you have a sister who cares."
"1","Festival de l’Expédition","1","14","Gustave","Doubly lucky, since now I have two."
"1","Festival de l’Expédition","1","15","Maelle","Alright, enough chit chat. C’mon, old man, let’s have a duel."
"1","Festival de l’Expédition","1","16","Gustave","“Old man?”"
"1","Festival de l’Expédition","1","17","Maelle","You’re pretty much the oldest man in Lumière, now, non? C’mon. This time, I’m not messing around! Hope your Lumina Converter works better than your duelling."
"1","Festival de l’Expédition","2","0","Gustave","Not bad for the oldest man in Lumière, eh?"
"1","Festival de l’Expédition","2","1","Maelle","Congratulations, you beat a teenager. Take this token as your well deserved prize. Don’t get too drunk tonight, okay?"
"1","Festival de l’Expédition","2","2","Gustave","Hmmm, where are my scallywag apprentices? I promised to find them at the festival."
"1","Festival de l’Expédition","3","0","Jules","Wow, so many Expeditioners! So cool!"
"1","Festival de l’Expédition","5","0","Jules","That’s… He made that overnight? Dad… Damn, now I feel stupid for fighting with him… Dad…"
"1","Festival de l’Expédition","5","1","Gustave","…"
"1","Festival de l’Expédition","5","2","Jules","You take it."
"1","Festival de l’Expédition","5","3","Gustave","What?"
"1","Festival de l’Expédition","5","4","Jules","I’m not sure I’ll ever use it. Maybe I’ll go blind like my father, or maybe another expedition will succeed. I want to support the Expedition now. Take it. It may be useful to you."
"1","Festival de l’Expédition","5","5","Gustave","…"
"1","Festival de l’Expédition","5","6","Jules","It’s ok. I don’t need the uniform to know my dad’s with me."
"1","Festival de l’Expédition","5","7","Gustave","Thanks."
"1","Festival de l’Expédition","6","0","Michel","Come, let’s play some cards."
"1","Festival de l’Expédition","6","1","Gustave","No way. Everyone knows you cheat."
"1","Festival de l’Expédition","6","2","Michel","That’s just what sore losers say. Come now, you gonna be a little cautious mouse with the Paintress too?"
"1","Festival de l’Expédition","6","3","Gustave","“Cautious” is good. Keeps you alive."
"1","Festival de l’Expédition","6","4","Michel","Meh. We’re EXPEDITIONERS. Stay smart, yes, but be BOLD, eh? You can’t win if you don’t play."
"1","Festival de l’Expédition","6","5","Gustave","Money’s no good out there anyway. Why’re you trying to fleece me?"
"1","Festival de l’Expédition","6","6","Michel","‘Cause winning is fun."
"1","Festival de l’Expédition","7","0","Seba","Gustave! Come drink with me!"
"1","Festival de l’Expédition","7","1","Gustave","I’m pacing myself tonight."
"1","Festival de l’Expédition","7","2","Seba","Oh, you’re so boring. It’s our last night! Who knows when we’ll be back."
"1","Festival de l’Expédition","7","3","Gustave","I like that you say “when” and not “if.”"
"1","Festival de l’Expédition","7","4","Seba","What can I say? I’m an optimist. Or an idiot. Depends on who you ask."
"1","Festival de l’Expédition","8","0","Tom","Hey, Gustave, check out the new Pictos I made!"
"1","Festival de l’Expédition","8","1","Gustave","Looks a bit rough. You sure it works?"
"1","Festival de l’Expédition","8","2","Tom","I’ve been working on this for months. It’s my personal masterpiece."
"1","Festival de l’Expédition","8","3","Gustave","Your personal masterpiece seems a little… unorthodox."
"1","Festival de l’Expédition","8","4","Tom","It’s dead useful, trust me. C’mon, give it a whirl."
"1","Festival de l’Expédition","8","5","Gustave","Sure, why not…"
"1","Festival de l’Expédition","8","6","Tom","Great. I’ll trade it for one token."
"1","Festival de l’Expédition","8","7","Gustave","Call it morbid curiosity. Here. Your token."
"1","Festival de l’Expédition","8","8","Tom","You won’t regret it. Probably."
"1","Festival de l’Expédition","9","0","Gustave","Hey, Amandine, having fun?"
"1","Festival de l’Expédition","9","1","Amandine","Oh, hey, handsome, perfect timing. I’m styling everyone before we ship out. Gotta look sharp when we hit the Paintress, eh?"
"1","Festival de l’Expédition","9","2","Gustave","Certainly important. Can you style me up too?"
"1","Festival de l’Expédition","9","3","Amandine","On it. Just bring me a token first."
