"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"28","Let’s save Lumière","11","8","Verso","He saw it too. But he wanted to believe. You’re going to die here. Why don’t you just leave? You can always come back."
"28","Let’s save Lumière","11","9","Maelle","The moment I leave, Papa will erase this canvas."
"28","Let’s save Lumière","11","10","Verso","This is not worth your life."
"28","Let’s save Lumière","11","11","Maelle","What life? My life of loneliness in a shell of a body? With no voice and no future?"
"28","Let’s save Lumière","11","12","Verso","You’re Maelle, no matter where you are. You don’t need this canvas."
"28","Let’s save Lumière","11","13","Maelle","But everything I want is here. Here I have a chance to live, Verso. To live. Out there, I merely exist."
"28","Let’s save Lumière","11","14","Verso","“Life keeps forcing cruel choices.”"
"28","Let’s save Lumière","11","15","Maelle","Stop quoting Papa!"
"28","Let’s save Lumière","11","16","Verso","It’s time to stop Painting."
"28","Let’s save Lumière","11","17","Maelle","Verso… Papa also said, “Hold onto each other.”"
"28","Let’s save Lumière","11","18","Verso","I’m sorry."
