"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"10","Forgotten Battlefields","17","1","Verso","Glad you liked it. I’ve buried friends there too. You were right. About condolences. We offer them, because we don’t know what else to say. But there’s no comfort there."
"10","Forgotten Battlefields","17","2","Maelle","No."
"10","Forgotten Battlefields","17","3","Verso","All we can do is carry them with us."
"10","Forgotten Battlefields","17","4","Maelle","I guess. Sorry. It’s just- We’re…"
"10","Forgotten Battlefields","17","5","Verso","Drowning in our own sadness? Hey. Why did you join the Expedition? I mean, with the Gommage- I understand the rest of the team’s decision, but you’re half their age."
"10","Forgotten Battlefields","17","6","Maelle","Out here seemed better than in there. At the time."
"10","Forgotten Battlefields","17","7","Verso","It’s natural, wanting to escape a life you don’t want."
"10","Forgotten Battlefields","17","8","Maelle","Escape. yeah. That’s what I wanted. But Gustave and the others… They really want to change things."
"10","Forgotten Battlefields","17","9","Verso","Changing your life also counts. Can’t always shoulder the world’s problems, you know? That’ll drain you fast."
"10","Forgotten Battlefields","17","10","Maelle","Gustave would probably say, if more of us cared, then it would lighten the load for everyone."
"10","Forgotten Battlefields","17","11","Verso","He sounds like a good guy."
"10","Forgotten Battlefields","17","12","Maelle","Wait. I kept Gustave’s. So you can have mine. You’ll need one if you want to be an official member of our merry crew."
"10","Forgotten Battlefields","17","13","Verso","I gotta say, I didn’t take you for an “official” kind of person."
"10","Forgotten Battlefields","17","14","Maelle","Welcome to the Disaster Expedition."
"10","Forgotten Battlefields","17","15","Verso","Thank you."
"10","Forgotten Battlefields","18","0","Lune","How far to Monoco’s Station?"
"10","Forgotten Battlefields","18","1","Verso","With Esquie, should be quick. Monoco’s Station is to the north, not far from here."
