"chapter_index","chapter","dialogue_index","line_index","speaker","line"
"14","Visages","16","1","Monoco","Exactly what it sounds like."
"14","Visages","16","2","Sciel","Guard as in protect? Or guard as in control?"
"14","Visages","16","3","Monoco","Yes."
"14","Visages","17","0","Verso","I think you pissed him off."
"14","Visages","17","1","Mask Keeper","People want so badly to know, “What’s behind the mask?” Front, back. Recto, verso. Great art is both window and mirror. Whether it’s your mask or theirs."
"14","Visages","17","2","Verso","Harmless, huh."
"14","Visages","17","3","Sciel","He’s the real Axon."
"14","Visages","17","4","Mask Keeper","Child, we all need masks, but how you use them, mmm."
"14","Visages","17","5","Maelle","Merde."
"14","Visages","18","0","Maelle","We did it!"
"14","Visages","18","1","Sciel","No, wait-"
"14","Visages","18","2","Mask Keeper","We all need masks-"
"14","Visages","18","3","Sciel","This mask can’t hurt me. Because it is me."
"14","Visages","18","4","Verso","You okay? What happened?"
"14","Visages","18","5","Sciel","Axon down. Let’s bring this to the Curator."
"14","Visages","18","6","Verso","That was Verso, wasn’t it? Renoir?"
"14","Visages","19","0","Maelle","Me? You want me to give it to you?"
"14","Visages","19","1","Lune","Why?"
"14","Visages","19","2","Maelle","That was- I saw-"
"14","Visages","19","3","Sciel","What happened?"
"14","Visages","19","4","Maelle","I saw- I saw… It was… Renoir?"
"14","Visages","19","5","Verso","I used to see him in my nightmares too. He can be quite traumatising."
"14","Visages","20","0","Sciel","One down, one to go."
"14","Visages","20","1","Verso","The next one will be harder."
"14","Visages","20","2","Sciel","…"
"14","Visages","21","0","Verso","You were right."
"14","Visages","21","1","Lune","About?"
"14","Visages","21","2","Verso","The odds of killing Axons. “Close. But not zero.”"
"14","Visages","21","3","Lune","“Not zero.”"
"14","Visages","22","0","Maelle","You have nightmares too? About Renoir?"
"14","Visages","22","1","Verso","Yeah. He’s… hard to shake."
"14","Visages","22","2","Maelle","Yeah."
"14","Visages","23","0","Monoco","Seems you were right about these Expeditioners. A most impressive group."
"14","Visages","23","1","Verso","They’ve grown on you, haven’t they?"
"14","Visages","23","2","Monoco","Maybe."
"14","Visages","23","3","Verso","They have."
"14","Visages","23","4","Monoco","…"
"14","Visages","24","0","Verso","Hmmm. I recognize that look. What’s got you so grumpy?"
"14","Visages","24","1","Esquie","Those masks…"
"14","Visages","24","2","Verso","What about them?"
"14","Visages","24","3","Esquie","…"
"14","Visages","24","4","Verso","Are you jealous? Why?"
"14","Visages","24","5","Esquie","I’m supposed to fly too!"
"14","Visages","24","6","Verso","Maybe stop losing your rocks then. How do you lose them anyway? Don’t you swallow the rocks?"
"14","Visages","24","7","Esquie","Sometimes… I laugh too hard. I can’t control myself and…"
"14","Visages","24","8","Verso","Okay, yeah, uh… I see… It’s, uh… hard to control."
"14","Visages","25","0","narrator","Maelle finds a spot where she can write. She spends some time writing in Gustave’s journal, to honour his memory. She writes about how fearsome and incredible the Axons are, bigger than mountains. She hopes Gustave’s apprentices will read this journal someday."
"14","Visages","26","0","Verso","Do you mind if I play here?"
"14","Visages","26","1","Maelle","What song was that? I feel like I know it."
"14","Visages","26","2","Verso","Yeah, it’s an old song I used to play to my sister."
"14","Visages","26","3","Maelle","Can you play another?"
"14","Visages","26","4","Verso","Sure, we, uh, we have all night. Okay, ready?"
"14","Visages","26","5","Maelle","Are you ready?"
"14","Visages","26","6","Verso","I am ready, I will need a bit of space. Alright. Esquie? You ready?"
